sensorname,timeline,humidity,lat,lng
Kasaan,2022-06-22 18:52:55.893,0.0192,55.5572,-132.4136
Reasnor,2022-06-22 18:52:41.597,0.2208,41.5789,-93.0229
Hyattville,2022-06-22 18:52:49.797,0.0288,44.2498,-107.6148
Levering,2022-06-22 18:52:57.557,0.2816,45.6347,-84.7838
Eagle Creek Colony,2022-06-22 18:54:59.863,0.3072,48.7021,-111.2031
Cherokee,2022-06-22 18:52:57.937,0.0704,39.6514,-121.5345
Curdsville,2022-06-22 18:54:53.067,0.13088,37.7353,-87.3327
Lavinia,2022-06-22 18:54:22.407,0.0864,35.8508,-88.6527
Rosalia,2022-06-22 18:52:59.160,0.096,37.8158,-96.6250
Kaka,2022-06-22 18:52:55.293,0.28384,32.5113,-112.3166
Volant,2022-06-22 18:52:33.310,0.60864,41.1132,-80.2589
Rutherford,2022-06-22 18:52:56.983,0.0704,38.4568,-122.4231
Welda,2022-06-22 18:52:59.133,0.1312,38.1747,-95.2915
Bascom,2022-06-22 18:52:48.270,0.35808,30.9278,-85.1181
Lake Annette,2022-06-22 18:52:40.983,0.34912,38.6544,-94.5080
Cullomburg,2022-06-22 18:52:58.290,0.0224,31.7131,-88.2917
Blawenburg,2022-06-22 18:52:56.643,0.1984,40.4056,-74.6971
Boles,2022-06-22 18:52:36.260,0.0512,34.7861,-94.0507
Nemaha,2022-06-22 18:52:44.517,0.36512,40.3388,-95.6760
Corinne,2022-06-22 18:52:58.090,0.60192,37.5710,-81.3614
Gove City,2022-06-22 18:53:46.163,0.19744,38.9595,-100.4871
Long Creek,2022-06-22 18:54:00.843,0.0608,34.4382,-78.0161
Yarnell,2022-06-22 18:54:14.223,0.20512,41.0003,-77.8142
Longview,2022-06-22 18:52:44.593,0.54976,39.8859,-88.0662
Randsburg,2022-06-22 18:52:51.510,0.064,35.3680,-117.6607
Milan,2022-06-22 18:52:41.120,0.08224,37.2571,-97.6741
Hastings,2022-06-22 18:52:54.293,0.2528,34.2243,-98.1088
Loma Linda West,2022-06-22 18:53:13.347,0.62176,26.4205,-98.9304
Dana,2022-06-22 18:52:43.903,0.21152,40.9565,-88.9500
Black Springs,2022-06-22 18:52:47.917,0.272,34.4607,-93.7123
Adeline,2022-06-22 18:52:42.507,0.19456,42.1406,-89.4919
De Graff,2022-06-22 18:52:39.100,0.144,45.2600,-95.4683
Hartwell,2022-06-22 18:52:58.033,0.256,38.4331,-93.9342
Bloomfield,2022-06-22 18:54:57.733,0.2464,40.0174,-91.3028
Chillicothe,2022-06-22 18:52:39.517,0.45088,41.0861,-92.5300
Roscoe,2022-06-22 18:52:56.533,0.24928,41.1316,-101.5852
Tumacacori-Carmen,2022-06-22 18:53:47.030,0.0608,31.5771,-111.0468
Oxly,2022-06-22 18:52:58.120,0.0448,36.6025,-90.6790
Faunsdale,2022-06-22 18:52:34.450,0.25536,32.4576,-87.5938
Forest Hill Village,2022-06-22 18:53:05.197,0.0768,48.1208,-114.2618
Brooklyn Heights,2022-06-22 18:52:42.283,0.4128,37.1694,-94.3856
Bridgeport,2022-06-22 18:52:51.530,0.2272,35.5476,-98.3775
Bradley,2022-06-22 18:52:50.050,0.55904,35.8627,-120.8041
Downieville,2022-06-22 18:52:56.747,0.0384,39.5701,-120.8213
Pena,2022-06-22 18:53:13.790,3.83392,26.4155,-98.9700
Ratamosa,2022-06-22 18:53:09.447,0.0608,26.2006,-97.8445
Carter,2022-06-22 18:52:49.690,0.0416,47.7812,-110.9400
Alleghany,2022-06-22 18:52:54.817,0.0304,39.4666,-120.8411
Smithtown,2022-06-22 18:55:03.387,0.0896,36.2326,-80.5711
Glenville,2022-06-22 18:52:58.193,0.0896,35.1718,-83.1273
Curryville,2022-06-22 18:54:11.360,0.16832,40.2760,-78.3378
Thompson Springs,2022-06-22 18:52:56.837,0.0352,38.9636,-109.7037
Tylersburg,2022-06-22 18:52:58.700,0.2048,41.3837,-79.3201
Free Soil,2022-06-22 18:52:43.317,0.1152,44.1071,-86.2110
Bayfront,2022-06-22 18:55:05.463,0.0832,46.6235,-90.7898
Cora,2022-06-22 18:52:49.817,0.0224,42.9576,-109.9916
Worton,2022-06-22 18:52:56.847,0.1312,39.2718,-76.0933
Valmont,2022-06-22 18:52:56.720,0.0992,40.0341,-105.2058
Ralston,2022-06-22 18:52:41.533,0.0608,42.0418,-94.6293
McKinney,2022-06-22 18:53:02.883,0.2848,37.4531,-84.7577
Veguita,2022-06-22 18:52:57.390,0.144,34.5146,-106.7679
Mulberry,2022-06-22 18:53:12.757,0.128,35.8631,-94.7014
Waterbury,2022-06-22 18:52:43.470,0.184,42.4571,-96.7353
Crane,2022-06-22 18:52:57.770,0.0096,43.4179,-118.5875
Newry,2022-06-22 18:52:57.357,0.49664,34.7240,-82.9141
Cusseta,2022-06-22 18:52:55.380,0.0448,32.7876,-85.3057
Kanauga,2022-06-22 18:52:59.070,0.7536,38.8411,-82.1495
Utica,2022-06-22 18:52:43.143,0.49344,38.6427,-100.1698
Black Hawk,2022-06-22 18:52:51.157,0.0448,39.8043,-105.4950
Aragon,2022-06-22 18:52:57.390,0.0128,33.8899,-108.5201
Pearl,2022-06-22 18:52:44.907,0.08,39.4597,-90.6237
Cowlic,2022-06-22 18:52:55.440,0.1504,31.8048,-111.9876
Weed,2022-06-22 18:52:57.433,0.0128,32.8025,-105.5248
Normanna,2022-06-22 18:52:55.623,0.0896,28.5277,-97.7831
Blue Sky,2022-06-22 18:53:10.987,0.21056,40.3002,-103.8056
Sarben,2022-06-22 18:52:56.533,0.09696,41.1662,-101.3043
Harbine,2022-06-22 18:52:44.653,0.0752,40.1916,-96.9743
Peach Orchard,2022-06-22 18:52:46.827,0.1152,36.2812,-90.6608
Center Sandwich,2022-06-22 18:52:58.503,0.2048,43.8085,-71.4394
Lebanon,2022-06-22 18:52:57.807,0.272,43.2587,-88.6292
Sylvarena,2022-06-22 18:52:50.503,0.0448,32.0144,-89.3818
Colony,2022-06-22 18:52:55.130,0.1312,35.3486,-98.6715
Chester,2022-06-22 18:52:59.297,0.0288,36.2165,-98.9208
Nelson Lagoon,2022-06-22 18:52:55.993,0,55.8451,-161.6103
West Point,2022-06-22 18:53:02.413,0.0416,40.3477,-87.0375
Samak,2022-06-22 18:52:51.093,0.048,40.6389,-111.2413
Minneiska,2022-06-22 18:52:40.270,0.2304,44.1973,-91.8757
Hazelton,2022-06-22 18:52:39.983,0.2016,37.0894,-98.4015
Gramling,2022-06-22 18:52:59.333,0.1184,35.0782,-82.1332
Tuttle,2022-06-22 18:52:57.147,0.0672,37.2965,-120.3789
Macksburg,2022-06-22 18:52:41.657,0.0576,41.2147,-94.1851
Anegam,2022-06-22 18:52:55.433,0.0512,32.3742,-112.0350
Ben Lomond,2022-06-22 18:52:47.977,0.0288,33.8335,-94.1177
Golden Acres,2022-06-22 18:54:57.520,0.128,35.2112,-107.9182
Pritchett,2022-06-22 18:52:53.927,0.45664,37.3701,-102.8588
Murtaugh,2022-06-22 18:52:52.453,0.41088,42.4918,-114.1625
Arrowhead Lake,2022-06-22 18:55:00.597,0.48128,39.4757,-75.3174
Hope,2022-06-22 18:52:52.140,0.1216,48.2542,-116.3064
Deer Lick,2022-06-22 18:53:12.727,0.1248,36.4595,-94.7468
Jacksonville,2022-06-22 18:52:47.293,0.1088,31.8125,-82.9790
Three Rocks,2022-06-22 18:52:57.153,0.1568,36.5051,-120.3936
Bell Center,2022-06-22 18:52:35.257,0.0192,43.2916,-90.8257
Briggs,2022-06-22 18:53:08.753,0.2176,30.8895,-97.9219
Plover,2022-06-22 18:52:41.447,0.2112,42.8766,-94.6223
Tippecanoe,2022-06-22 18:52:58.893,0.2208,40.2737,-81.2812
Rail Road Flat,2022-06-22 18:52:51.237,0.0128,38.3246,-120.5169
Rochester,2022-06-22 18:52:58.617,0.1248,41.6747,-91.1509
Fruitdale,2022-06-22 18:52:34.497,0.29088,44.6692,-103.6955
Cordova,2022-06-22 18:52:44.210,0.14432,40.7164,-97.3516
Auburn,2022-06-22 18:52:38.163,0.3424,39.0961,-80.8562
Harper,2022-06-22 18:52:39.477,0.38048,41.3637,-92.0509
Borup,2022-06-22 18:52:38.987,0.47104,47.1803,-96.5058
Sentinel Butte,2022-06-22 18:52:34.287,0.112,46.9195,-103.8400
Klingerstown,2022-06-22 18:52:37.587,0.2432,40.6588,-76.6931
Sour John,2022-06-22 18:53:46.780,0.0192,35.6206,-95.1432
Campo,2022-06-22 18:52:54.920,0.4512,37.1047,-102.5786
Pulcifer,2022-06-22 18:52:56.293,0.112,44.8476,-88.3592
Retsof,2022-06-22 18:52:56.450,0.2624,42.8325,-77.8756
Gardner,2022-06-22 18:52:32.550,0.2368,47.1445,-96.9686
Dixon,2022-06-22 18:52:43.467,0.23936,42.4155,-96.9948
Kinsman,2022-06-22 18:52:43.983,0.52832,41.1902,-88.5700
Dwight Mission,2022-06-22 18:53:07.007,0.0224,35.5581,-94.8510
Beltrami,2022-06-22 18:52:38.977,0.0576,47.5425,-96.5270
Hickory Hill,2022-06-22 18:53:03.167,3.3504,38.2877,-85.5679
Lafferty,2022-06-22 18:52:58.920,0.1248,40.1142,-81.0190
Sarahsville,2022-06-22 18:52:44.837,0.58496,39.8075,-81.4693
Iago,2022-06-22 18:52:57.513,0.0608,29.2665,-95.9630
Dunbar,2022-06-22 18:54:30.947,0.36128,36.9733,-82.7459
Rocky Comfort,2022-06-22 18:53:04.470,0.2112,36.7424,-94.0904
St. Louis,2022-06-22 18:52:54.157,0.0096,35.0812,-96.8598
Lake Valley,2022-06-22 18:52:57.220,0.0128,36.0901,-108.1642
Ellisville,2022-06-22 18:52:44.383,0.34208,40.6273,-90.3060
Government Camp,2022-06-22 18:52:56.277,0.1568,45.3022,-121.7527
Bow Valley,2022-06-22 18:52:56.460,0.29024,42.7154,-97.2521
Belleair Shore,2022-06-22 18:53:01.003,3.54848,27.9173,-82.8455
Whiting,2022-06-22 18:53:10.763,0.0992,42.0089,-104.9711
Encantado,2022-06-22 18:55:05.497,0.0416,35.7934,-105.9111
Yorkshire,2022-06-22 18:52:44.627,0.19776,40.3252,-84.4947
Council Hill,2022-06-22 18:52:54.090,0.38016,35.5558,-95.6525
Addington,2022-06-22 18:52:54.290,0.09536,34.2431,-97.9661
Willard,2022-06-22 18:52:43.063,0.5936,39.0941,-95.9427
Chester,2022-06-22 18:52:48.670,0.2272,35.6778,-94.1778
Cedar,2022-06-22 18:52:57.567,0.5008,44.8466,-85.7941
Fenwick,2022-06-22 18:52:58.037,0.2944,38.2287,-80.5803
Smoaks,2022-06-22 18:52:50.417,0.0704,33.0895,-80.8142
Brandt,2022-06-22 18:52:34.643,0.0928,44.6669,-96.6252
Swedona,2022-06-22 18:53:24.047,0.23456,41.2801,-90.4433
Culver,2022-06-22 18:52:39.753,0.36608,38.9701,-97.7592
New Miami Colony,2022-06-22 18:54:56.227,0.03296,48.1912,-112.2804
Somers,2022-06-22 18:52:41.487,0.28992,42.3788,-94.4310
Conner,2022-06-22 18:52:56.237,0.064,45.9290,-114.1326
Oscarville,2022-06-22 18:52:55.713,0.0448,60.7288,-161.7728
Berwyn,2022-06-22 18:52:43.837,0.0992,41.3509,-99.5007
Struble,2022-06-22 18:52:41.440,0.30048,42.8944,-96.1946
Richland,2022-06-22 18:52:43.817,0.32032,41.4367,-97.2152
Petty,2022-06-22 18:53:08.913,0.2016,33.6034,-95.8055
Tallapoosa,2022-06-22 18:52:42.310,0.2624,36.5061,-89.8170
Yankee Lake,2022-06-22 18:52:43.967,0.208,41.2682,-80.5680
Manning,2022-06-22 18:52:57.620,0.2016,47.2310,-102.7702
Turner,2022-06-22 18:52:56.123,0.2624,48.8469,-108.4006
Homewood,2022-06-22 18:52:35.953,0.54944,40.8133,-80.3294
Worthington,2022-06-22 18:52:38.110,0.1984,39.4568,-80.2635
Bear Creek,2022-06-22 18:52:59.203,0.87424,37.2966,-120.4177
Bluff Dale,2022-06-22 18:53:08.547,0.33344,32.3497,-98.0249
Fleming,2022-06-22 18:52:40.857,0.2144,39.1956,-94.0524
McDermitt,2022-06-22 18:52:49.850,0.0736,41.9903,-117.7209
Whitney,2022-06-22 18:52:43.400,0.0944,42.7837,-103.2567
Argenta,2022-06-22 18:53:50.763,0.01344,45.2788,-112.8607
McGregor,2022-06-22 18:53:05.450,0.14304,48.5957,-102.9281
Table Rock,2022-06-22 18:52:58.953,0.1952,39.9097,-77.2197
Plush,2022-06-22 18:52:57.807,0.0704,42.4051,-119.8993
Pence,2022-06-22 18:52:57.643,0.1088,46.4104,-90.2695
Jolmaville,2022-06-22 18:55:05.467,0.0064,46.4330,-90.7498
The Rock,2022-06-22 18:52:57.463,0.0256,32.9635,-84.2378
Trenton,2022-06-22 18:53:02.047,0.2496,41.0660,-91.6395
Badger,2022-06-22 18:52:34.783,0.1088,44.4855,-97.2079
Guilford,2022-06-22 18:52:42.787,0.45952,40.1685,-94.7358
Spivey,2022-06-22 18:52:42.253,0.2208,37.4484,-98.1658
Dexter City,2022-06-22 18:52:44.837,0.28256,39.6593,-81.4739
Benedict,2022-06-22 18:52:34.263,0.23424,47.8301,-101.0843
Shirley,2022-06-22 18:53:24.003,0.27424,40.4075,-89.0643
Aullville,2022-06-22 18:52:45.073,0.27968,39.0175,-93.6779
Davis,2022-06-22 18:52:32.727,0.2688,43.2595,-96.9945
Zarephath,2022-06-22 18:52:56.653,0.288,40.5362,-74.5744
St. Helena,2022-06-22 18:52:43.443,0.2592,42.8106,-97.2489
Comstock,2022-06-22 18:52:43.840,0.30112,41.5572,-99.2430
Salvo,2022-06-22 18:52:58.157,0.1184,35.5488,-75.4689
Moscow,2022-06-22 18:52:45.077,0.99904,38.8601,-84.2281
Havana,2022-06-22 18:52:32.617,0.1152,45.9517,-97.6185
Mappsburg,2022-06-22 18:52:57.103,0.0512,37.5760,-75.7593
Lewis and Clark Village,2022-06-22 18:52:41.920,0.1888,39.5375,-95.0506
Crystal,2022-06-22 18:52:32.383,0.1664,48.5981,-97.6685
Bennington,2022-06-22 18:52:56.467,0.016,42.3827,-111.3228
Wheaton,2022-06-22 18:52:43.007,0.38368,39.5020,-96.3189
Vernon,2022-06-22 18:52:45.220,0.1312,38.8014,-89.0875
Iron City,2022-06-22 18:53:08.427,0.1664,35.0227,-87.5855
Jennings,2022-06-22 18:52:40.790,0.38528,39.6806,-100.2933
Verona,2022-06-22 18:52:32.583,0.2016,46.3626,-98.0771
Georgetown,2022-06-22 18:52:48.710,0.47648,35.1267,-91.4539
Trommald,2022-06-22 18:52:42.343,0.0288,46.5058,-94.0154
Wanda,2022-06-22 18:52:42.387,0.28992,44.3148,-95.2131
Turnerville,2022-06-22 18:52:51.030,0.0224,42.8624,-110.9007
Lake City,2022-06-22 18:53:02.480,0.048,37.3569,-98.8279
Midland,2022-06-22 18:52:56.963,0.0256,38.5984,-77.7213
Blakeslee,2022-06-22 18:52:43.887,0.22656,41.5243,-84.7309
Pulaski,2022-06-22 18:52:58.647,0.34176,41.5108,-84.5079
Glasgow,2022-06-22 18:52:44.937,0.112,39.5487,-90.4800
Boon,2022-06-22 18:52:56.337,0.1344,44.2877,-85.6013
Denton,2022-06-22 18:53:04.410,0.07104,36.0905,-89.8915
Cuartelez,2022-06-22 18:53:46.723,0.0832,35.9929,-106.0196
Jovista,2022-06-22 18:54:42.267,0.25344,35.7940,-119.1896
Nielsville,2022-06-22 18:52:40.077,0.09984,47.5293,-96.8157
Manderson,2022-06-22 18:52:54.713,0.1344,44.2698,-107.9640
Robbins,2022-06-22 18:52:58.127,0.064,36.3536,-84.5839
Highland Beach,2022-06-22 18:52:47.313,2.60288,38.9312,-76.4660
East Fairview,2022-06-22 18:52:56.150,0.31936,47.8554,-104.0375
Cape Meares,2022-06-22 18:53:07.127,0.0448,45.5153,-123.9536
Atwood,2022-06-22 18:52:52.830,0.20576,34.9549,-96.3367
Sun Valley,2022-06-22 18:52:54.953,0.0832,34.9834,-110.0374
Watrous,2022-06-22 18:52:59.303,0.2016,35.7900,-104.9821
Cougar,2022-06-22 18:53:10.127,0.1984,46.0493,-122.3034
Rangerville,2022-06-22 18:52:55.540,0.032,26.1050,-97.7373
Diomede,2022-06-22 18:52:55.877,0.0448,65.7536,-168.9219
Heartwell,2022-06-22 18:52:44.437,0.31168,40.5699,-98.7891
Garden City,2022-06-22 18:52:34.523,0.288,44.9593,-97.5804
Westdale,2022-06-22 18:53:09.457,0.0256,27.9657,-97.9937
Melvin Village,2022-06-22 18:52:58.503,0.0704,43.6896,-71.3064
Sims,2022-06-22 18:52:56.667,0.112,40.5006,-85.8540
Iron Junction,2022-06-22 18:52:40.063,0.1408,47.4190,-92.6086
Alder,2022-06-22 18:52:49.780,0.0544,45.3216,-112.1093
La Cueva,2022-06-22 18:54:50.893,0.0672,35.8694,-106.6485
Angelica,2022-06-22 18:52:56.287,0.0704,44.6750,-88.3216
Elk Creek,2022-06-22 18:52:44.540,0.54144,40.2883,-96.1269
Zurich,2022-06-22 18:52:43.000,0.10528,39.2322,-99.4347
Elmer,2022-06-22 18:52:54.217,0.2688,34.4808,-99.3521
McFarlan,2022-06-22 18:52:48.817,0.1216,34.8148,-79.9766
Glen Lyn,2022-06-22 18:52:38.800,0.1856,37.3727,-80.8580
Ben Arnold,2022-06-22 18:52:54.867,0.016,30.9589,-96.9731
Peaceful Village,2022-06-22 18:53:14.567,0.32096,38.4670,-90.5427
Plum Branch,2022-06-22 18:52:49.123,0.22112,33.8482,-82.2587
Ricketts,2022-06-22 18:52:41.537,0.31168,42.1280,-95.5749
Mount Auburn,2022-06-22 18:52:41.867,0.41728,39.8123,-85.1905
La Boca,2022-06-22 18:54:56.260,0.2016,36.9945,-107.6065
Bishop Hill,2022-06-22 18:52:43.957,0.2112,41.1998,-90.1175
Esmond,2022-06-22 18:52:32.457,0.2496,48.0330,-99.7647
Bruceton Mills,2022-06-22 18:52:38.023,0.58048,39.6594,-79.6406
Shellytown,2022-06-22 18:54:13.593,0.11104,40.4091,-78.2105
Big Lagoon,2022-06-22 18:52:57.887,0.1856,41.1593,-124.1301
Regan,2022-06-22 18:52:32.530,0.112,47.1568,-100.5273
Zion,2022-06-22 18:54:18.870,0.25632,34.2587,-79.3116
Farwell,2022-06-22 18:52:44.033,0.46368,41.2156,-98.6280
Bruno,2022-06-22 18:52:42.640,0.12544,41.2830,-96.9607
Calzada,2022-06-20 08:33:08.067,0.21856,18.0054,-66.5640
Dacoma,2022-06-22 18:52:53.967,0.2144,36.6596,-98.5635
Hazel Run,2022-06-22 18:52:39.137,0.1472,44.7484,-95.7165
Rock House,2022-06-22 18:53:10.463,0.1856,33.6318,-110.9456
Coburn,2022-06-22 18:52:37.527,0.9312,40.8653,-77.4634
Leon,2022-06-22 18:52:54.307,0.36128,33.8773,-97.4291
Ramos,2022-06-22 18:53:13.837,0.64288,26.4280,-99.0270
Palmyra,2022-06-22 18:52:59.167,0.08,37.8652,-78.2627
New Cambria,2022-06-22 18:52:40.943,0.50624,38.8790,-97.5066
Kickapoo Site 1,2022-06-22 18:53:11.663,0.224,39.7145,-95.6484
Bowmore,2022-06-22 18:52:45.877,0.032,34.9358,-79.2999
Needmore,2022-06-22 18:52:58.927,0.2496,39.8474,-78.1432
Londonderry,2022-06-22 18:55:05.330,0.16512,43.2278,-72.8083
Point Isabel,2022-06-22 18:52:56.663,0.032,40.4206,-85.8219
Floyd,2022-06-22 18:52:55.210,0.0352,34.2288,-103.5526
Moffett,2022-06-22 18:52:55.107,0.112,35.4059,-94.4552
Manchester,2022-06-22 18:52:42.073,0.40512,39.0933,-97.3201
Bowman,2022-06-22 18:52:58.157,0.048,36.0586,-85.0305
Guion,2022-06-22 18:52:48.497,0.1984,35.9269,-91.9389
Smithfield,2022-06-22 18:52:44.413,0.0768,40.5733,-99.7409
Sellers,2022-06-22 18:52:50.333,0.1664,34.2826,-79.4724
Odessa,2022-06-22 18:52:40.163,0.1152,45.2622,-96.3335
Coleharbor,2022-06-22 18:52:34.267,0.28,47.5425,-101.2214
Holloway,2022-06-22 18:52:39.097,0.08,45.2441,-95.9112
Redfield,2022-06-22 18:52:42.233,0.6192,37.8366,-94.8820
Iola,2022-06-22 18:52:45.180,0.1152,38.8341,-88.6279
Jansen,2022-06-22 18:52:44.657,0.29728,40.1839,-97.0848
Lowell Point,2022-06-22 18:52:56.027,0.0064,60.0629,-149.4898
Mansfield,2022-06-22 18:52:58.477,0.0448,45.2465,-98.5581
Clontarf,2022-06-22 18:52:39.093,0.0512,45.3770,-95.6770
Lake Davis,2022-06-22 18:52:49.897,0.0192,39.8564,-120.4630
Hat Creek,2022-06-22 18:53:00.693,0.00288,40.8101,-121.4809
Ashton,2022-06-22 18:52:34.493,0.256,44.9931,-98.4991
Pentress,2022-06-22 18:52:57.960,0.1856,39.7101,-80.1684
Dennis,2022-06-22 18:53:06.907,0.0224,36.5433,-94.8693
Green Hill,2022-06-22 18:53:27.177,0.2368,40.4135,-87.1122
Airport Heights,2022-06-22 18:53:12.970,0.59008,26.4087,-98.8367
Isabella,2022-06-22 18:52:59.300,0.0352,36.2354,-98.3354
Peoria,2022-06-22 18:52:56.753,0.0064,39.6649,-104.1456
Sheffield,2022-06-22 18:55:05.333,0.1728,44.5996,-72.1160
Solen,2022-06-22 18:52:34.337,0.38976,46.3873,-100.7958
Putnam,2022-06-22 18:52:54.470,0.1088,32.3703,-99.1955
C-Road,2022-06-22 18:53:46.263,0.0416,39.7627,-120.5770
Darwin,2022-06-22 18:52:51.320,0.08,36.2688,-117.5890
Cow Creek,2022-06-22 18:53:12.920,0.0576,44.5538,-100.4754
Tarrytown,2022-06-22 18:52:49.380,0.128,32.3187,-82.5595
Somerset,2022-06-22 18:53:00.827,0.16864,38.9268,-107.4725
Baldwin Park,2022-06-22 18:52:45.210,1.45152,38.7938,-94.2465
Dallas,2022-06-22 18:52:32.733,0.2176,43.2379,-99.5175
Nile,2022-06-22 18:52:56.223,0.1184,46.8349,-120.9438
Odin,2022-06-22 18:52:59.103,0.0256,38.5654,-98.6087
Pickwick,2022-06-22 18:53:43.877,0.1728,43.9815,-91.4946
Atlanta,2022-06-22 18:52:44.447,0.36032,40.3684,-99.4732
Dewey,2022-06-22 18:53:23.510,0.34592,40.3193,-88.2833
Ringgold,2022-06-22 18:52:56.780,0.34432,39.7092,-77.5688
Utting,2022-06-22 18:52:55.250,0.02784,33.8544,-113.9129
Bock,2022-06-22 18:52:39.043,0.51936,45.7845,-93.5528
King and Queen Court House,2022-06-22 18:52:59.173,0.0896,37.6683,-76.8781
Hedrick,2022-06-22 18:53:27.233,0.12736,40.3031,-87.4924
Viola,2022-06-22 18:53:23.297,0.1088,46.8389,-117.0189
Alfred,2022-06-22 18:52:57.533,0.0864,27.8742,-97.9799
Tradesville,2022-06-22 18:53:08.120,0.0544,34.7705,-80.5487
Panola,2022-06-22 18:53:06.847,0.096,34.9273,-95.2099
Shell,2022-06-22 18:52:58.490,0.096,44.5346,-107.7844
Luke,2022-06-22 18:52:37.997,1.73472,39.4766,-79.0593
Bentley,2022-06-22 18:54:08.733,0.03104,34.2174,-96.0797
Los Cerrillos,2022-06-22 18:53:46.290,0.032,35.4272,-106.1212
Marietta,2022-06-22 18:52:55.377,0.192,33.1735,-94.5425
Costilla,2022-06-22 18:52:59.280,0.0352,36.9786,-105.5353
Chuathbaluk,2022-06-22 18:52:55.727,0.0224,61.5746,-159.2489
Chelsea,2022-06-22 18:52:57.677,0.2368,45.2927,-90.3054
Fort Ransom,2022-06-22 18:52:32.597,0.27296,46.5244,-97.9310
Grace City,2022-06-22 18:52:32.510,0.15712,47.5513,-98.8039
Oklaunion,2022-06-22 18:53:08.903,0.2432,34.1294,-99.1443
Vail,2022-06-22 18:54:16.840,0.3248,40.7011,-78.2139
Henry,2022-06-22 18:52:43.763,0.33472,41.9980,-104.0461
Landess,2022-06-22 18:52:56.663,0.0768,40.6126,-85.5592
Big Arm,2022-06-22 18:52:49.700,0.0192,47.7936,-114.2701
South Lead Hill,2022-06-22 18:52:50.083,0.04736,36.3956,-92.9063
Allport,2022-06-22 18:52:47.873,0.0912,34.5399,-91.7839
Fair Oaks,2022-06-22 18:52:54.070,0.0192,36.1611,-95.6910
Camas,2022-06-22 18:52:56.147,0.1984,47.6179,-114.6561
Silver Star,2022-06-22 18:53:05.130,0.2368,45.6875,-112.2850
Burnt Prairie,2022-06-22 18:52:43.187,0.12288,38.2509,-88.2585
Mount Moriah,2022-06-22 18:52:41.790,0.1056,40.3293,-93.7971
Rockingham,2022-06-22 18:52:58.323,0.0928,31.5441,-82.4145
Wilburn,2022-06-22 18:53:11.163,0.1088,35.5087,-91.8884
Blackburn,2022-06-22 18:52:54.027,0.42464,36.3731,-96.5965
Powhattan,2022-06-22 18:52:41.883,0.1472,39.7619,-95.6342
Emington,2022-06-22 18:52:44.153,0.29056,40.9693,-88.3578
Petronila,2022-06-22 18:52:53.380,0.0576,27.6713,-97.6322
Siasconset,2022-06-22 18:52:56.537,0.0512,41.2636,-69.9718
Antimony,2022-06-22 18:52:53.893,0.0096,38.1030,-111.9823
Pattison,2022-06-22 18:53:04.760,0.096,31.8908,-90.8839
Slate Springs,2022-06-22 18:53:08.700,0.0768,33.7417,-89.3752
Lund,2022-06-22 18:52:56.727,0.0544,38.8642,-115.0099
Jackson Junction,2022-06-22 18:52:40.350,0.016,43.1014,-92.0462
Wardsboro,2022-06-22 18:55:05.327,0.32416,43.0435,-72.7889
Woodlawn Heights,2022-06-22 18:53:02.413,1.67104,40.1184,-85.6968
Warwick,2022-06-22 18:52:34.260,0.1664,47.8547,-98.7056
Cornucopia,2022-06-22 18:52:58.437,0.048,46.8566,-91.1082
Steinauer,2022-06-22 18:52:44.710,0.08832,40.2073,-96.2329
Rulo,2022-06-22 18:52:44.717,0.1728,40.0518,-95.4301
Golva,2022-06-22 18:52:32.517,0.19008,46.7347,-103.9829
Nondalton,2022-06-22 18:52:55.667,0.016,59.9711,-154.8627
Alleene,2022-06-22 18:52:36.270,0.048,33.7648,-94.2622
Casmalia,2022-06-22 18:52:55.173,0.43872,34.8378,-120.5309
Beaver,2022-06-22 18:52:55.803,0.00096,66.3830,-147.3219
Englewood,2022-06-22 18:52:41.123,0.096,37.0405,-99.9876
Tennessee,2022-06-22 18:52:44.483,0.2528,40.4114,-90.8363
Butte,2022-06-22 18:52:32.480,0.2688,47.8370,-100.6658
Filley,2022-06-22 18:52:44.533,0.3824,40.2851,-96.5339
Lithium,2022-06-22 18:52:45.350,0.1408,37.8322,-89.8832
Lucien,2022-06-22 18:52:59.297,0.1984,36.2747,-97.4551
Hungerford,2022-06-22 18:52:50.640,0.0576,29.4040,-96.0837
Vernonburg,2022-06-22 18:52:49.400,0.2688,31.9637,-81.1259
Blodgett Landing,2022-06-22 18:52:58.523,0.09728,43.3757,-72.0392
Maverick Mountain,2022-06-22 18:55:01.123,0.0576,45.4182,-113.1109
La Grande,2022-06-22 18:52:56.203,0.0224,46.8199,-122.2962
Silver Gate,2022-06-22 18:52:56.257,0.0224,45.0198,-109.9829
Furnace Creek,2022-06-22 18:53:00.713,0,36.4277,-116.8747
El Dara,2022-06-22 18:52:44.903,0.1056,39.6227,-90.9917
Long Barn,2022-06-22 18:52:57.060,0.0352,38.0957,-120.1285
Smithville,2022-06-22 18:52:55.223,0.0992,34.4689,-94.6461
Garrison,2022-06-22 18:52:49.723,0.0096,46.5259,-112.8205
Proctor,2022-06-22 18:53:08.683,0.2624,31.9867,-98.4304
Ozan,2022-06-22 18:52:49.133,0.25248,33.8480,-93.7203
Reubens,2022-06-22 18:52:52.270,0.21344,46.3229,-116.5429
Wingate,2022-06-22 18:54:24.973,0.048,32.0455,-100.1040
